prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
17291	189795001000027103	209	73954020	Guanethidine 25mg Tablet	Guanethidine Monosulphate	25mg	Tablet	Oral	02050300	Adrenergic Neurone Blockers	February 2009
17545	527411000001102	10816	81475020	Micardis 80mg tablets (Boehringer Ingelheim Ltd)	Telmisartan	80mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
61693	22378211000001104	0	15724021	Perindopril erbumine 8mg tablets (Milpharm Ltd)	Perindopril erbumine	8mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2014
28127	795111000001105	61	61260020	Enalapril 2.5mg tablets (Teva UK Ltd)	Enalapril maleate	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
66551	21036211000001102	0	43814020	Losartan 50mg tablets (Bristol Laboratories Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	June 2016
4226	266511000001104	22703	76329020	Cozaar 25mg tablets (Organon Pharma (UK) Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
68161	30123811000001108	0	53280021	Doxazosin 4mg tablets (Mawdsley-Brooks & Company Ltd)	Doxazosin mesilate	4mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	November 2016
78296	14690611000001106	0	01711020	Valsartan 160mg capsules (Sigma Pharmaceuticals Plc)	Valsartan	160mg	Capsule	Oral	02050502	Angiotensin-II Receptor Antagonists	November 2019
34342	647711000001101	254	64067020	Doxazosin 1mg tablets (Teva UK Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
755	123911000001106	187551	85762020	Cardura XL 4mg tablets (Viatris UK Healthcare Ltd)	Doxazosin mesilate	4mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
21346	125115001000027106	1490	64564020	Hydromet Tablet (MSD Thomas Morson Pharmaceuticals)	Hydrochlorothiazide/Methyldopa Anhydrous		Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
78169	5716011000001103	28	67407020	Ramipril 10mg tablets (IVAX Pharmaceuticals UK Ltd)	Ramipril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	October 2019
8863	153625001000027101	72	68288020	Hypovase benign prostatic hyperplasia 1mg Tablet (Pfizer Ltd)	Prazosin hydrochloride	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
14870	407855002	32968	81237020	Telmisartan 40mg / Hydrochlorothiazide 12.5mg tablets	Telmisartan/Hydrochlorothiazide	40mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
11394	2415001000027104	5583	48295020	Baratol 25mg Tablet (Shire Pharmaceuticals Ltd)	Indoramin hydrochloride	25mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
46365	9208411000001105	5	89048020	Quinil 20mg tablets (Tillomed Laboratories Ltd)	Quinapril hydrochloride	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	October 2011
41639	147111000001103	307	49789020	Hydralazine 50mg tablets (Accord Healthcare Ltd)	Hydralazine hydrochloride	50mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	March 2010
9948	410958005	92618	87606020	Trandolapril 4mg capsules	Trandolapril	4mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
64359	22626711000001100	0	16671021	Candesartan 4mg tablets (DE Pharmaceuticals)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	October 2015
43012	244345001000027102	9	91957020	Perindopril erbumine oral solution	Perindopril Erbumine		Oral Liquid	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2010
50347	15416811000001102	0	34964020	Coversyl Arginine 5mg tablets (Waymade Healthcare Plc)	Perindopril arginine	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2013
1296	318650003	129558	58990020	Hydralazine 50mg tablets	Hydralazine hydrochloride	50mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	February 2009
60067	23985011000001108	153	22976021	Perindopril erbumine 4mg / Amlodipine 5mg tablets	Amlodipine besilate/Perindopril erbumine	5mg + 4mg	Tablet	Oral	02050501/02060200	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers	May 2014
77235	242445001000027100	47	90642020	Diffundox xl 400microgram Capsule (Hillcross Pharmaceuticals Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	July 2019
591	318768008	161909	66154020	Prazosin 1mg tablets	Prazosin hydrochloride	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
52555	8398511000001100	317	19534020	Clonidine 50micrograms/5ml oral solution	Clonidine hydrochloride	10microgram/1ml	Oral solution	Oral	02050200/04070402/06040101	Centrally Acting Antihypertensive Products/Prophylaxis Of Migraine/Oestrogens And HRT	January 2013
2362	657011000001101	58969	48196020	Apresoline 25mg tablets (Advanz Pharma)	Hydralazine hydrochloride	25mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	February 2009
83486	19706111000001106	0	78049020	Indoramin 25mg tablets (Advanz Pharma)	Indoramin hydrochloride	25mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	April 2021
4155	97311000001103	10831	79053020	Amias 2mg tablets (Neon Healthcare Ltd)	Candesartan cilexetil	2mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
65443	147275001000027104	5	67465020	Ramipril 1.25mg Tablet (Sovereign Medical Ltd)	Ramipril	1.25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2016
33646	68395001000027109	9	56633020	Captopril 12.5mg Tablet (Generics (UK) Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
83888	38933111000001104	0	95928021	Losartan 50mg tablets (Relonchem Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2021
82505	5347211000001104	48	01368020	Capozide 25mg/50mg tablets (Waymade Healthcare Plc)	Hydrochlorothiazide/Captopril	25mg + 50mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2021
51714	5921211000001103	0	01572020	Ramipril 2.5mg capsules (Alliance Healthcare (Distribution) Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	January 2013
59086	20571411000001104	0	41899020	Losartan 25mg tablets (Wockhardt UK Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2014
51186	17660711000001105	0	01643020	Losartan 25mg tablets (Arrow Generics Ltd)	Losartan potassium	25mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2013
63824	8622011000001108	39	20369020	Lisinopril 10mg/5ml oral suspension	Lisinopril	2mg/1ml	Oral suspension	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2015
28820	562011000001101	2	85702020	Captomex 25mg tablets (Actavis UK Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
3929	318886000	125918	69849020	Quinapril 10mg tablets	Quinapril hydrochloride	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
63442	5590811000001107	0	67132020	Ramipril 2.5mg tablets (Teva UK Ltd)	Ramipril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2015
63030	24367411000001102	0	23678021	Lisinopril 10mg tablets (DE Pharmaceuticals)	Lisinopril	10mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	April 2015
18219	318942009	16370	81183020	Imidapril 20mg tablets	Imidapril hydrochloride	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
71068	19834711000001109	0	39004020	Ramipril 2.5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)	Ramipril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	December 2017
56104	16732411000001100	6	01658020	Losartan 50mg tablets (A A H Pharmaceuticals Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	August 2013
78162	88511000001109	168	50046020	Methyldopa 125mg tablets (Accord Healthcare Ltd)	Methyldopa anhydrous	125mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	October 2019
35693	11465411000001105	31	93203020	Regaine for Men 2% gel (McNeil Products Ltd)	Minoxidil	20mg/1gram	Gel	Cutaneous	02050100/13090300	Vasodilator Antihypertensive Products/Androgenetic Alopecia	February 2009
77831	12293211000001107	0	31565020	Enalapril 500micrograms/5ml oral solution	Enalapril maleate	100microgram/1ml	Oral solution	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2019
77046	8816111000001109	10	91314020	Captopril 3mg oral powder sachets	Captopril	3mg	Powder	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	July 2019
73640	87911000001103	0	66796020	Methyldopa 250mg tablets (Sandoz Ltd)	Methyldopa anhydrous	250mg	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	November 2018
35925	11146211000001106	83461	92805020	Contiflo XL 400microgram capsules (Ranbaxy (UK) Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release capsule	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
82400	18263211000001100	0	21593020	Flomaxtra XL 400microgram tablets (Necessity Supplies Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	January 2021
87078	17955511000001101	0	01549020	Perindopril erbumine 2mg tablets (Phoenix Healthcare Distribution Ltd)	Perindopril erbumine	2mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	November 2022
2971	318970006	1748043	85707020	Irbesartan 300mg tablets	Irbesartan	300mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
53220	18987611000001108	293	99791020	Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd)	Hydrochlorothiazide/Amlodipine besilate/Olmesartan medoxomil	25mg + 10mg + 40mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2013
45337	34511000001109	613	65231020	Lisinopril 5mg tablets (Actavis UK Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2011
34528	5875911000001104	48	67301020	Ramipril 2.5mg capsules (A A H Pharmaceuticals Ltd)	Ramipril	2.5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
76479	8938711000001107	0	69333020	Moxonidine 400microgram tablets (A A H Pharmaceuticals Ltd)	Moxonidine	400microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	May 2019
36740	11098311000001104	136	92709020	Slocinx XL 4mg tablets (Zentiva Pharma UK Ltd)	Doxazosin mesilate	4mg	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
34715	228711000001100	153	64168020	Doxazosin 1mg tablets (A A H Pharmaceuticals Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
10882	321011000001103	15380	68554020	Carace 2.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Lisinopril	2.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
76567	15181811000001109	1	10686020	Ramipril 1.25mg tablets (Sigma Pharmaceuticals Plc)	Ramipril	1.25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2019
34589	147725001000027109	22	67515020	Ramipril 5mg Capsule (Dexcel-Pharma Ltd)	Ramipril	5mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
34601	565111000001107	250	64033020	Doxazosin 1mg tablets (Viatris UK Healthcare Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
575	318961008	554557	83501020	Valsartan 40mg capsules	Valsartan	40mg	Capsule	Oral	02050502	Angiotensin-II Receptor Antagonists	February 2009
5047	318926002	305507	69082020	Trandolapril 2mg capsules	Trandolapril	2mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
76070	34678611000001101	0	77907021	Candesartan 8mg tablets (Almus Pharmaceuticals Ltd)	Candesartan cilexetil	8mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2019
30293	364911000001108	6	58536020	Catapres 150micrograms/1ml solution for injection ampoules (Glenwood GmbH)	Clonidine hydrochloride	150microgram/1ml	Solution for injection	Intravenous	02050200	Centrally Acting Antihypertensive Products	February 2009
21502	189705001000027101	68	73939020	Serpasil 100microgram Tablet (Novartis Pharmaceuticals UK Ltd)	Reserpine	100microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	February 2009
66931	31142211000001108	33616	61237021	Sacubitril 97mg / Valsartan 103mg tablets	Sacubitril/Valsartan	97mg + 103mg	Tablet	Oral	02050502/02050600	Angiotensin-II Receptor Antagonists/Other Antihypertensives	July 2016
56855	15182211000001101	0	01590020	Ramipril 10mg capsules (Sigma Pharmaceuticals Plc)	Ramipril	10mg	Capsule	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	August 2013
17689	3806911000001105	10727	49280020	MicardisPlus 80mg/12.5mg tablets (Boehringer Ingelheim Ltd)	Telmisartan/Hydrochlorothiazide	80mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	February 2009
62140	24505711000001100	0	25450021	Candesartan 4mg tablets (Sandoz Ltd)	Candesartan cilexetil	4mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	January 2015
37655	424411000001101	171	59733020	Captopril 25mg tablets (Teva UK Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
3069	517711000001103	19308	52609020	Acepril 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)	Captopril	25mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
66829	31138011000001104	32938	61238021	Entresto 97mg/103mg tablets (Novartis Pharmaceuticals UK Ltd)	Sacubitril/Valsartan	97mg + 103mg	Tablet	Oral	02050502/02050600	Angiotensin-II Receptor Antagonists/Other Antihypertensives	July 2016
41633	605411000001105	189	56801020	Captopril 12.5mg tablets (Actavis UK Ltd)	Captopril	12.5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	March 2010
573	318649003	229193	58989020	Hydralazine 25mg tablets	Hydralazine hydrochloride	25mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	February 2009
41203	15772611000001102	661	96933020	Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd)	Olmesartan medoxomil/Amlodipine besilate	40mg + 10mg	Tablet	Oral	02050502/02060200	Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers	February 2010
70733	22079311000001102	26	14629021	Flectone XL 400microgram tablets (Teva UK Ltd)	Tamsulosin hydrochloride	400microgram	Modified-release tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	November 2017
55916	870611000001103	0	01340020	Doxazosin 1mg tablets (Alliance Healthcare (Distribution) Ltd)	Doxazosin mesilate	1mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	August 2013
45600	261655001000027107	1	98993020	Diovan 160mg Tablet (Novartis Pharmaceuticals UK Ltd)	Valsartan	160mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	June 2011
54899	11879711000001104	618	75033020	Perindopril erbumine 2mg tablets (Teva UK Ltd)	Perindopril erbumine	2mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2013
17474	318177008	13503	78452020	Felodipine 5mg modified-release / Ramipril 5mg tablets	Felodipine/Ramipril	5mg + 5mg	Modified-release tablet	Oral	02050501/02060200	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers	February 2009
55456	72111000001106	0	01448020	Lisinopril 5mg tablets (Alliance Healthcare (Distribution) Ltd)	Lisinopril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	June 2013
64930	24408611000001108	1	24110021	Riociguat 2mg tablets	Riociguat	2mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	December 2015
59750	22338211000001101	0	14778021	Losartan 50mg tablets (Aptil Pharma Ltd)	Losartan potassium	50mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	May 2014
6362	5011111000001108	14474	87061020	Tritace 5mg tablets (Sanofi)	Ramipril	5mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	February 2009
79379	13785001000027102	10	49784020	Hydralazine 25mg Tablet (C P Pharmaceuticals Ltd)	Hydralazine hydrochloride	25mg	Tablet	Oral	02050100	Vasodilator Antihypertensive Products	December 2019
70765	32616911000001105	23	68395021	Losartan 100mg tablets (Almus Pharmaceuticals Ltd)	Losartan potassium	100mg	Tablet	Oral	02050502	Angiotensin-II Receptor Antagonists	November 2017
67665	8265311000001105	0	68995020	Moxonidine 400microgram tablets (Actavis UK Ltd)	Moxonidine	400microgram	Tablet	Oral	02050200	Centrally Acting Antihypertensive Products	September 2016
26919	125025001000027109	7	64553020	Methyldopa 50mg/ml Injection	Methyldopate Hydrochloride	50mg/ml	Injection		02050200	Centrally Acting Antihypertensive Products	February 2009
59029	20007411000001100	74	99475020	Valsartan 3mg/ml oral solution	Valsartan	3mg/1ml	Oral solution	Oral	02050502	Angiotensin-II Receptor Antagonists	March 2014
55002	18463211000001101	38	01486020	Lisinopril 20mg tablets (Accord Healthcare Ltd)	Lisinopril	20mg	Tablet	Oral	02050501	Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)	May 2013
5337	28555001000027108	5849	51573020	Hytrin bph 5mg Tablet (Amdipharm Plc)	Terazosin hydrochloride	5mg	Tablet	Oral	02050400/07040150	Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)	February 2009
48189	4369611000001106	0	88662020	Ismelin 10mg/1ml solution for injection ampoules (Amdipharm Plc)	Guanethidine monosulfate	10mg/1ml	Solution for injection	Intramuscular	02050300	Adrenergic Neurone Blockers	December 2012
66598	27475411000001100	10	31319021	Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd)	Losartan potassium/Hydrochlorothiazide	50mg + 12.5mg	Tablet	Oral	02050504	Angiotensin-II Receptor Antagonists With Diuretic	June 2016
66429	31074911000001100	1737	60904021	Intuniv 4mg modified-release tablets (Takeda UK Ltd)	Guanfacine hydrochloride	4mg	Modified-release tablet	Oral	02050200	Centrally Acting Antihypertensive Products	June 2016
